Product Key;Order Date;Due Date;Ship Date;Customer Key;Sales Amount
217;20220525;20220606;20220601;12332;34,99
217;20220526;20220607;20220602;25124;34,99
217;20220526;20220607;20220602;11169;34,99
217;20220525;20220606;20220601;25850;34,99
217;20220524;20220605;20220531;20720;34,99
217;20220525;20220606;20220601;12264;34,99
217;20220525;20220606;20220601;21207;34,99
217;20220524;20220605;20220531;27284;34,99
217;20220524;20220605;20220531;27816;34,99
217;20220523;20220604;20220530;13224;34,99
217;20220523;20220604;20220530;13348;34,99
217;20220523;20220604;20220530;16670;34,99
217;20220523;20220604;20220530;22073;34,99
217;20220523;20220604;20220530;24622;34,99
217;20220523;20220604;20220530;20231;34,99
217;20220523;20220604;20220530;13407;34,99
217;20220522;20220603;20220529;12329;34,99
217;20220522;20220603;20220529;20872;34,99
217;20220522;20220603;20220529;11790;34,99
217;20220521;20220602;20220528;12461;34,99
217;20220521;20220602;20220528;29309;34,99
217;20220521;20220602;20220528;23470;34,99
217;20220521;20220602;20220528;24577;34,99
217;20220521;20220602;20220528;20885;34,99
217;20220521;20220602;20220528;23576;34,99
217;20220520;20220601;20220527;19773;34,99
217;20220520;20220601;20220527;23396;34,99
217;20220520;20220601;20220527;19693;34,99
217;20220520;20220601;20220527;15418;34,99
217;20220520;20220601;20220527;12492;34,99
217;20220520;20220601;20220527;14014;34,99
217;20220520;20220601;20220527;26047;34,99
217;20220520;20220601;20220527;26260;34,99
217;20220519;20220531;20220526;15868;34,99
217;20220518;20220530;20220525;16998;34,99
217;20220518;20220530;20220525;17224;34,99
217;20220518;20220530;20220525;14503;34,99
217;20220518;20220530;20220525;15274;34,99
217;20220518;20220530;20220525;27247;34,99
217;20220518;20220530;20220525;12430;34,99
217;20220518;20220530;20220525;17611;34,99
217;20220517;20220529;20220524;16580;34,99
217;20220517;20220529;20220524;28415;34,99
217;20220517;20220529;20220524;19207;34,99
217;20220517;20220529;20220524;25163;34,99
217;20220517;20220529;20220524;13314;34,99
217;20220517;20220529;20220524;29310;34,99
217;20220517;20220529;20220524;12945;34,99
217;20220517;20220529;20220524;22191;34,99
217;20220516;20220528;20220523;24648;34,99
217;20220516;20220528;20220523;17986;34,99
217;20220516;20220528;20220523;16600;34,99
217;20220516;20220528;20220523;22989;34,99
217;20220516;20220528;20220523;23351;34,99
217;20220516;20220528;20220523;22093;34,99
217;20220517;20220529;20220524;14682;34,99
217;20220517;20220529;20220524;13257;34,99
217;20220515;20220527;20220522;25387;34,99
217;20220515;20220527;20220522;13364;34,99
217;20220515;20220527;20220522;14423;34,99
217;20220515;20220527;20220522;13756;34,99
217;20220514;20220526;20220521;25185;34,99
217;20220514;20220526;20220521;14355;34,99
217;20220514;20220526;20220521;16107;34,99
217;20220514;20220526;20220521;20411;34,99
217;20220514;20220526;20220521;11273;34,99
217;20220514;20220526;20220521;14522;34,99
217;20220513;20220525;20220520;20072;34,99
217;20220513;20220525;20220520;24357;34,99
217;20220513;20220525;20220520;27803;34,99
217;20220513;20220525;20220520;16282;34,99
217;20220513;20220525;20220520;19592;34,99
217;20220513;20220525;20220520;23244;34,99
217;20220513;20220525;20220520;17772;34,99
217;20220512;20220524;20220519;24133;34,99
217;20220512;20220524;20220519;12308;34,99
217;20220511;20220523;20220518;20031;34,99
217;20220511;20220523;20220518;27940;34,99
217;20220511;20220523;20220518;14153;34,99
217;20220510;20220522;20220517;17653;34,99
217;20220510;20220522;20220517;18842;34,99
217;20220511;20220523;20220518;13576;34,99
217;20220511;20220523;20220518;27700;34,99
217;20220509;20220521;20220516;13252;34,99
217;20220510;20220522;20220517;21564;34,99
217;20220509;20220521;20220516;13274;34,99
217;20220509;20220521;20220516;11009;34,99
217;20220509;20220521;20220516;13264;34,99
217;20220509;20220521;20220516;17765;34,99
217;20220509;20220521;20220516;11659;34,99
217;20220508;20220520;20220515;26853;34,99
217;20220507;20220519;20220514;20009;34,99
217;20220507;20220519;20220514;17710;34,99
217;20220507;20220519;20220514;12557;34,99
217;20220507;20220519;20220514;14285;34,99
217;20220507;20220519;20220514;22115;34,99
217;20220507;20220519;20220514;21456;34,99
217;20220506;20220518;20220513;20171;34,99
217;20220506;20220518;20220513;25150;34,99
217;20220506;20220518;20220513;22135;34,99
217;20220506;20220518;20220513;11600;34,99
217;20220506;20220518;20220513;13014;34,99
217;20220506;20220518;20220513;25690;34,99
217;20220506;20220518;20220513;28278;34,99
217;20220506;20220518;20220513;13411;34,99
217;20220506;20220518;20220513;13260;34,99
217;20220505;20220517;20220512;15068;34,99
217;20220505;20220517;20220512;20412;34,99
217;20220505;20220517;20220512;13981;34,99
217;20220505;20220517;20220512;17714;34,99
217;20220505;20220517;20220512;12006;34,99
217;20220504;20220516;20220511;11897;34,99
217;20220504;20220516;20220511;25105;34,99
217;20220504;20220516;20220511;20093;34,99
217;20220504;20220516;20220511;20103;34,99
217;20220504;20220516;20220511;14758;34,99
217;20220504;20220516;20220511;26849;34,99
217;20220504;20220516;20220511;25592;34,99
217;20220504;20220516;20220511;11701;34,99
217;20220504;20220516;20220511;13420;34,99
217;20220504;20220516;20220511;14041;34,99
217;20220504;20220516;20220511;26268;34,99
217;20220504;20220516;20220511;22001;34,99
217;20220503;20220515;20220510;14134;34,99
217;20220503;20220515;20220510;17418;34,99
217;20220503;20220515;20220510;11172;34,99
217;20220503;20220515;20220510;24740;34,99
217;20220503;20220515;20220510;24350;34,99
217;20220502;20220514;20220509;21582;34,99
217;20220502;20220514;20220509;14661;34,99
217;20220502;20220514;20220509;11508;34,99
217;20220502;20220514;20220509;11619;34,99
217;20220502;20220514;20220509;24916;34,99
217;20220502;20220514;20220509;16411;34,99
217;20220502;20220514;20220509;11200;34,99
217;20220502;20220514;20220509;27194;34,99
217;20220501;20220513;20220508;22756;34,99
217;20220501;20220513;20220508;11004;34,99
217;20220430;20220512;20220507;26699;34,99
217;20220430;20220512;20220507;11014;34,99
217;20220429;20220511;20220506;22541;34,99
217;20220429;20220511;20220506;28957;34,99
217;20220429;20220511;20220506;13785;34,99
217;20220429;20220511;20220506;12227;34,99
217;20220429;20220511;20220506;21743;34,99
217;20220429;20220511;20220506;20458;34,99
217;20220429;20220511;20220506;28292;34,99
217;20220429;20220511;20220506;17486;34,99
217;20220429;20220511;20220506;23757;34,99
217;20220428;20220510;20220505;12667;34,99
217;20220428;20220510;20220505;21673;34,99
217;20220428;20220510;20220505;14106;34,99
217;20220428;20220510;20220505;15544;34,99
217;20220428;20220510;20220505;21208;34,99
217;20220428;20220510;20220505;13037;34,99
217;20220428;20220510;20220505;24558;34,99
217;20220428;20220510;20220505;21782;34,99
217;20220428;20220510;20220505;28783;34,99
217;20220427;20220509;20220504;15885;34,99
217;20220427;20220509;20220504;12927;34,99
217;20220427;20220509;20220504;19075;34,99
217;20220427;20220509;20220504;24834;34,99
217;20220426;20220508;20220503;16241;34,99
217;20220426;20220508;20220503;11623;34,99
217;20220425;20220507;20220502;19596;34,99
217;20220425;20220507;20220502;12009;34,99
217;20220425;20220507;20220502;24318;34,99
217;20220426;20220508;20220503;14553;34,99
217;20220425;20220507;20220502;20605;34,99
217;20220425;20220507;20220502;24549;34,99
217;20220424;20220506;20220501;20998;34,99
217;20220424;20220506;20220501;13016;34,99
217;20220424;20220506;20220501;22870;34,99
217;20220424;20220506;20220501;11686;34,99
217;20220424;20220506;20220501;29045;34,99
217;20220424;20220506;20220501;12297;34,99
217;20220423;20220505;20220430;14110;34,99
217;20220423;20220505;20220430;22560;34,99
217;20220423;20220505;20220430;28287;34,99
217;20220423;20220505;20220430;11502;34,99
217;20220422;20220504;20220429;12159;34,99
217;20220422;20220504;20220429;13486;34,99
217;20220422;20220504;20220429;11276;34,99
217;20220421;20220503;20220428;28479;34,99
217;20220421;20220503;20220428;24539;34,99
217;20220421;20220503;20220428;14878;34,99
217;20220421;20220503;20220428;21063;34,99
217;20220421;20220503;20220428;13556;34,99
217;20220421;20220503;20220428;11785;34,99
217;20220421;20220503;20220428;22621;34,99
217;20220421;20220503;20220428;22465;34,99
217;20220420;20220502;20220427;16949;34,99
217;20220420;20220502;20220427;11515;34,99
217;20220420;20220502;20220427;18767;34,99
217;20220420;20220502;20220427;23117;34,99
217;20220420;20220502;20220427;11443;34,99
217;20220420;20220502;20220427;25370;34,99
217;20220420;20220502;20220427;14280;34,99
217;20220420;20220502;20220427;12644;34,99
217;20220419;20220501;20220426;19820;34,99
217;20220420;20220502;20220427;11142;34,99
217;20220419;20220501;20220426;16846;34,99
217;20220419;20220501;20220426;15815;34,99
217;20220419;20220501;20220426;22768;34,99
217;20220419;20220501;20220426;11078;34,99
217;20220419;20220501;20220426;15657;34,99
217;20220419;20220501;20220426;11091;34,99
217;20220419;20220501;20220426;15599;34,99
217;20220419;20220501;20220426;23920;34,99
217;20220418;20220430;20220425;22876;34,99
217;20220418;20220430;20220425;12953;34,99
217;20220418;20220430;20220425;13809;34,99
217;20220418;20220430;20220425;12489;34,99
217;20220418;20220430;20220425;17936;34,99
217;20220418;20220430;20220425;21690;34,99
217;20220418;20220430;20220425;12381;34,99
217;20220418;20220430;20220425;12530;34,99
217;20220417;20220429;20220424;28209;34,99
217;20220417;20220429;20220424;24908;34,99
217;20220417;20220429;20220424;23997;34,99
217;20220416;20220428;20220423;22886;34,99
217;20220416;20220428;20220423;16373;34,99
217;20220416;20220428;20220423;19839;34,99
217;20220416;20220428;20220423;16048;34,99
217;20220416;20220428;20220423;11520;34,99
217;20220416;20220428;20220423;17720;34,99
217;20220415;20220427;20220422;19560;34,99
217;20220415;20220427;20220422;11256;34,99
217;20220415;20220427;20220422;27664;34,99
217;20220415;20220427;20220422;12658;34,99
217;20220414;20220426;20220421;14903;34,99
217;20220413;20220425;20220420;12707;34,99
217;20220413;20220425;20220420;17984;34,99
217;20220413;20220425;20220420;20299;34,99
217;20220413;20220425;20220420;14070;34,99
217;20220413;20220425;20220420;11013;34,99
217;20220413;20220425;20220420;27023;34,99
217;20220413;20220425;20220420;24813;34,99
217;20220412;20220424;20220419;28847;34,99
217;20220412;20220424;20220419;24807;34,99
217;20220412;20220424;20220419;25104;34,99
217;20220412;20220424;20220419;28961;34,99
217;20220412;20220424;20220419;19595;34,99
217;20220412;20220424;20220419;11784;34,99
217;20220412;20220424;20220419;11641;34,99
217;20220411;20220423;20220418;17481;34,99
217;20220411;20220423;20220418;16980;34,99
217;20220411;20220423;20220418;13267;34,99
217;20220410;20220422;20220417;12037;34,99
217;20220411;20220423;20220418;12298;34,99
217;20220410;20220422;20220417;23306;34,99
217;20220410;20220422;20220417;20909;34,99
217;20220410;20220422;20220417;12741;34,99
217;20220410;20220422;20220417;12196;34,99
217;20220410;20220422;20220417;23728;34,99
217;20220410;20220422;20220417;23496;34,99
217;20220410;20220422;20220417;13256;34,99
217;20220409;20220421;20220416;16925;34,99
217;20220409;20220421;20220416;12007;34,99
217;20220409;20220421;20220416;15024;34,99
217;20220408;20220420;20220415;28880;34,99
217;20220408;20220420;20220415;11850;34,99
217;20220408;20220420;20220415;17852;34,99
217;20220408;20220420;20220415;14641;34,99
217;20220408;20220420;20220415;28028;34,99
217;20220407;20220419;20220414;20150;34,99
217;20220407;20220419;20220414;13920;34,99
217;20220407;20220419;20220414;13149;34,99
217;20220407;20220419;20220414;14064;34,99
217;20220406;20220418;20220413;12301;34,99
217;20220406;20220418;20220413;23752;34,99
217;20220407;20220419;20220414;13197;34,99
217;20220407;20220419;20220414;15057;34,99
217;20220406;20220418;20220413;29195;34,99
217;20220406;20220418;20220413;22729;34,99
217;20220405;20220417;20220412;20166;34,99
217;20220405;20220417;20220412;15894;34,99
217;20220405;20220417;20220412;29266;34,99
217;20220405;20220417;20220412;13694;34,99
217;20220405;20220417;20220412;25136;34,99
217;20220404;20220416;20220411;28723;34,99
217;20220404;20220416;20220411;18603;34,99
217;20220404;20220416;20220411;19865;34,99
217;20220404;20220416;20220411;19998;34,99
217;20220404;20220416;20220411;19645;34,99
217;20220404;20220416;20220411;14423;34,99
217;20220404;20220416;20220411;13041;34,99
217;20220404;20220416;20220411;27970;34,99
217;20220403;20220415;20220410;29434;34,99
217;20220403;20220415;20220410;13101;34,99
217;20220403;20220415;20220410;24349;34,99
217;20220403;20220415;20220410;18743;34,99
217;20220402;20220414;20220409;13330;34,99
217;20220402;20220414;20220409;21510;34,99
217;20220401;20220413;20220408;22896;34,99
217;20220402;20220414;20220409;28796;34,99
217;20220401;20220413;20220408;20984;34,99
217;20220401;20220413;20220408;20705;34,99
217;20220401;20220413;20220408;17788;34,99
217;20221014;20221026;20221021;24012;34,99
217;20221014;20221026;20221021;22337;34,99
217;20221014;20221026;20221021;24144;34,99
217;20221014;20221026;20221021;11166;34,99
217;20221014;20221026;20221021;11975;34,99
217;20221014;20221026;20221021;16016;34,99
217;20221014;20221026;20221021;14009;34,99
217;20221014;20221026;20221021;17984;34,99
217;20221013;20221025;20221020;21478;34,99
217;20221013;20221025;20221020;18448;34,99
217;20221014;20221026;20221021;23479;34,99
217;20221013;20221025;20221020;13374;34,99
217;20221013;20221025;20221020;28883;34,99
217;20221013;20221025;20221020;11679;34,99
217;20221013;20221025;20221020;16866;34,99
217;20221013;20221025;20221020;11078;34,99
217;20221013;20221025;20221020;23062;34,99
217;20221013;20221025;20221020;15238;34,99
217;20221013;20221025;20221020;17503;34,99
217;20221013;20221025;20221020;23426;34,99
217;20221012;20221024;20221019;13109;34,99
217;20221013;20221025;20221020;11711;34,99
217;20221013;20221025;20221020;11787;34,99
217;20221012;20221024;20221019;27450;34,99
217;20221012;20221024;20221019;27418;34,99
217;20221012;20221024;20221019;15005;34,99
217;20221012;20221024;20221019;21276;34,99
217;20221012;20221024;20221019;23495;34,99
217;20221012;20221024;20221019;13608;34,99
217;20221012;20221024;20221019;21829;34,99
217;20221012;20221024;20221019;12310;34,99
217;20221012;20221024;20221019;11653;34,99
217;20221012;20221024;20221019;13188;34,99
217;20221012;20221024;20221019;18433;34,99
217;20221011;20221023;20221018;19845;34,99
217;20221011;20221023;20221018;21415;34,99
217;20221011;20221023;20221018;11301;34,99
217;20221010;20221022;20221017;18054;34,99
217;20221009;20221021;20221016;22763;34,99
217;20221009;20221021;20221016;15714;34,99
217;20221009;20221021;20221016;29297;34,99
217;20221008;20221020;20221015;27014;34,99
217;20221008;20221020;20221015;25454;34,99
217;20221008;20221020;20221015;24115;34,99
217;20221008;20221020;20221015;15637;34,99
217;20221008;20221020;20221015;20912;34,99
217;20221008;20221020;20221015;13196;34,99
217;20221008;20221020;20221015;25227;34,99
217;20221007;20221019;20221014;23478;34,99
217;20221007;20221019;20221014;18414;34,99
217;20221007;20221019;20221014;24954;34,99
217;20221007;20221019;20221014;12532;34,99
217;20221007;20221019;20221014;13199;34,99
217;20221006;20221018;20221013;21269;34,99
217;20221006;20221018;20221013;26024;34,99
217;20221006;20221018;20221013;21886;34,99
217;20221006;20221018;20221013;18377;34,99
217;20221006;20221018;20221013;24288;34,99
217;20221006;20221018;20221013;27580;34,99
217;20221006;20221018;20221013;14693;34,99
217;20221006;20221018;20221013;15108;34,99
217;20221006;20221018;20221013;21884;34,99
217;20221005;20221017;20221012;27449;34,99
217;20221005;20221017;20221012;19050;34,99
217;20221005;20221017;20221012;21760;34,99
217;20221005;20221017;20221012;16428;34,99
217;20221005;20221017;20221012;18027;34,99
217;20221004;20221016;20221011;14885;34,99
217;20221004;20221016;20221011;18502;34,99
217;20221004;20221016;20221011;27009;34,99
217;20221005;20221017;20221012;23644;34,99
217;20221004;20221016;20221011;25977;34,99
217;20221004;20221016;20221011;15214;34,99
217;20221004;20221016;20221011;15571;34,99
217;20221004;20221016;20221011;16869;34,99
217;20221004;20221016;20221011;16850;34,99
217;20221004;20221016;20221011;20692;34,99
217;20221004;20221016;20221011;13474;34,99
217;20221004;20221016;20221011;14712;34,99
217;20221003;20221015;20221010;17106;34,99
217;20221003;20221015;20221010;24801;34,99
217;20221004;20221016;20221011;15263;34,99
217;20221003;20221015;20221010;11530;34,99
217;20221003;20221015;20221010;14328;34,99
217;20221002;20221014;20221009;26022;34,99
217;20221002;20221014;20221009;15589;34,99
217;20221002;20221014;20221009;27250;34,99
217;20221002;20221014;20221009;23794;34,99
217;20221002;20221014;20221009;27892;34,99
217;20221002;20221014;20221009;15279;34,99
217;20221002;20221014;20221009;18474;34,99
217;20221002;20221014;20221009;25153;34,99
217;20221001;20221013;20221008;27279;34,99
217;20221001;20221013;20221008;20867;34,99
217;20221001;20221013;20221008;12363;34,99
217;20221001;20221013;20221008;11361;34,99
217;20221001;20221013;20221008;15231;34,99
217;20220930;20221012;20221007;29462;34,99
217;20220930;20221012;20221007;23227;34,99
217;20220930;20221012;20221007;12919;34,99
217;20220930;20221012;20221007;13721;34,99
217;20220930;20221012;20221007;26497;34,99
217;20220930;20221012;20221007;29246;34,99
217;20220930;20221012;20221007;15622;34,99
217;20220930;20221012;20221007;13009;34,99
217;20220930;20221012;20221007;14697;34,99
217;20220929;20221011;20221006;23222;34,99
217;20220929;20221011;20221006;21486;34,99
217;20220929;20221011;20221006;11442;34,99
217;20220929;20221011;20221006;20792;34,99
217;20220929;20221011;20221006;21744;34,99
217;20220929;20221011;20221006;25478;34,99
217;20220928;20221010;20221005;24792;34,99
217;20220928;20221010;20221005;28582;34,99
217;20220928;20221010;20221005;12352;34,99
217;20220928;20221010;20221005;22762;34,99
217;20220927;20221009;20221004;17496;34,99
217;20220927;20221009;20221004;12665;34,99
217;20220926;20221008;20221003;23516;34,99
217;20220926;20221008;20221003;14986;34,99
217;20220926;20221008;20221003;13168;34,99
217;20220926;20221008;20221003;17971;34,99
217;20220925;20221007;20221002;14436;34,99
217;20220925;20221007;20221002;14236;34,99
217;20220925;20221007;20221002;12019;34,99
217;20220925;20221007;20221002;11192;34,99
217;20220925;20221007;20221002;25179;34,99
217;20220925;20221007;20221002;20910;34,99
217;20220925;20221007;20221002;12480;34,99
217;20220924;20221006;20221001;22663;34,99
217;20220924;20221006;20221001;23185;34,99
217;20220924;20221006;20221001;21253;34,99
217;20220924;20221006;20221001;23980;34,99
217;20220924;20221006;20221001;16935;34,99
217;20220924;20221006;20221001;25159;34,99
217;20220923;20221005;20220930;24033;34,99
217;20220923;20221005;20220930;15624;34,99
217;20220922;20221004;20220929;22651;34,99
217;20220923;20221005;20220930;24869;34,99
217;20220922;20221004;20220929;23138;34,99
217;20220922;20221004;20220929;28418;34,99
217;20220922;20221004;20220929;12734;34,99
217;20220922;20221004;20220929;14807;34,99
217;20220921;20221003;20220928;12007;34,99
217;20220921;20221003;20220928;15778;34,99
217;20220921;20221003;20220928;27138;34,99
217;20220921;20221003;20220928;13043;34,99
217;20220920;20221002;20220927;22649;34,99
217;20220920;20221002;20220927;26695;34,99
217;20220920;20221002;20220927;14588;34,99
217;20220920;20221002;20220927;16307;34,99
217;20220919;20221001;20220926;25808;34,99
217;20220919;20221001;20220926;11709;34,99
217;20220919;20221001;20220926;16077;34,99
217;20220919;20221001;20220926;22869;34,99
217;20220919;20221001;20220926;21634;34,99
217;20220919;20221001;20220926;28910;34,99
217;20220919;20221001;20220926;18126;34,99
217;20220918;20220930;20220925;17373;34,99
217;20220918;20220930;20220925;23842;34,99
217;20220918;20220930;20220925;26632;34,99
217;20220918;20220930;20220925;27690;34,99
217;20220918;20220930;20220925;28686;34,99
217;20220918;20220930;20220925;17930;34,99
217;20220917;20220929;20220924;18052;34,99
217;20220917;20220929;20220924;17868;34,99
217;20220917;20220929;20220924;12398;34,99
217;20220917;20220929;20220924;16589;34,99
217;20220917;20220929;20220924;12946;34,99
217;20220916;20220928;20220923;16822;34,99
217;20220916;20220928;20220923;18281;34,99
217;20220916;20220928;20220923;25916;34,99
217;20220916;20220928;20220923;17681;34,99
217;20220916;20220928;20220923;12886;34,99
217;20220916;20220928;20220923;18124;34,99
217;20220916;20220928;20220923;15451;34,99
217;20220916;20220928;20220923;25846;34,99
217;20220916;20220928;20220923;23298;34,99
217;20220916;20220928;20220923;20254;34,99
217;20220915;20220927;20220922;24192;34,99
217;20220915;20220927;20220922;27133;34,99
217;20220915;20220927;20220922;25662;34,99
217;20220915;20220927;20220922;14538;34,99
217;20220915;20220927;20220922;11202;34,99
217;20220915;20220927;20220922;25505;34,99
217;20220915;20220927;20220922;20954;34,99
217;20220914;20220926;20220921;21423;34,99
217;20220914;20220926;20220921;20102;34,99
217;20220914;20220926;20220921;20280;34,99
217;20220914;20220926;20220921;21694;34,99
217;20220913;20220925;20220920;18049;34,99
217;20220913;20220925;20220920;27891;34,99
217;20220913;20220925;20220920;24018;34,99
217;20220913;20220925;20220920;21842;34,99
217;20220912;20220924;20220919;23660;34,99
217;20220912;20220924;20220919;24077;34,99
217;20220912;20220924;20220919;12348;34,99
217;20220912;20220924;20220919;23401;34,99
217;20220912;20220924;20220919;22837;34,99
217;20220912;20220924;20220919;11215;34,99
217;20220912;20220924;20220919;11520;34,99
217;20220912;20220924;20220919;27220;34,99
217;20220912;20220924;20220919;11200;34,99
217;20220911;20220923;20220918;17866;34,99
217;20220911;20220923;20220918;11656;34,99
217;20220911;20220923;20220918;12882;34,99
217;20220911;20220923;20220918;17867;34,99
217;20220911;20220923;20220918;25123;34,99
217;20220910;20220922;20220917;15933;34,99
217;20220910;20220922;20220917;21151;34,99
217;20220910;20220922;20220917;24170;34,99
217;20220910;20220922;20220917;16071;34,99
217;20220910;20220922;20220917;14959;34,99
217;20220910;20220922;20220917;20057;34,99
217;20220910;20220922;20220917;27113;34,99
217;20220910;20220922;20220917;25737;34,99
217;20220909;20220921;20220916;15042;34,99
217;20220909;20220921;20220916;15781;34,99
217;20220909;20220921;20220916;11201;34,99
217;20220909;20220921;20220916;18136;34,99
217;20220909;20220921;20220916;16475;34,99
217;20220908;20220920;20220915;11565;34,99
217;20220908;20220920;20220915;22657;34,99
217;20220908;20220920;20220915;23627;34,99
217;20220908;20220920;20220915;25631;34,99
217;20220907;20220919;20220914;18277;34,99
217;20220908;20220920;20220915;13783;34,99
217;20220908;20220920;20220915;25263;34,99
217;20220907;20220919;20220914;17918;34,99
217;20220907;20220919;20220914;16464;34,99
217;20220907;20220919;20220914;14550;34,99
217;20220907;20220919;20220914;20165;34,99
217;20220907;20220919;20220914;29341;34,99
217;20220906;20220918;20220913;20023;34,99
217;20220906;20220918;20220913;20842;34,99
217;20220906;20220918;20220913;24217;34,99
217;20220906;20220918;20220913;22825;34,99
217;20220906;20220918;20220913;28084;34,99
217;20220905;20220917;20220912;27786;34,99
217;20220905;20220917;20220912;16588;34,99
217;20220905;20220917;20220912;23383;34,99
217;20220905;20220917;20220912;15390;34,99
217;20220905;20220917;20220912;12897;34,99
217;20220905;20220917;20220912;12546;34,99
217;20220905;20220917;20220912;14016;34,99
217;20220904;20220916;20220911;25762;34,99
217;20220904;20220916;20220911;14234;34,99
217;20220904;20220916;20220911;28521;34,99
217;20220904;20220916;20220911;14478;34,99
217;20220904;20220916;20220911;12625;34,99
217;20220904;20220916;20220911;21214;34,99
217;20220904;20220916;20220911;12500;34,99
217;20220904;20220916;20220911;13777;34,99
217;20220904;20220916;20220911;25774;34,99
217;20220903;20220915;20220910;21404;34,99
217;20220903;20220915;20220910;21216;34,99
217;20220903;20220915;20220910;15271;34,99
217;20220903;20220915;20220910;26257;34,99
217;20220903;20220915;20220910;22925;34,99
217;20220902;20220914;20220909;17345;34,99
217;20220902;20220914;20220909;28684;34,99
217;20220902;20220914;20220909;12091;34,99
217;20220902;20220914;20220909;16318;34,99
217;20220901;20220913;20220908;18108;34,99
217;20220901;20220913;20220908;23596;34,99
217;20220901;20220913;20220908;15658;34,99
217;20220831;20220912;20220907;12901;34,99
217;20220831;20220912;20220907;18235;34,99
217;20220831;20220912;20220907;27708;34,99
217;20220830;20220911;20220906;14261;34,99
217;20220830;20220911;20220906;26534;34,99
217;20220830;20220911;20220906;21043;34,99
217;20220829;20220910;20220905;26642;34,99
217;20220829;20220910;20220905;23382;34,99
217;20220829;20220910;20220905;25658;34,99
217;20220829;20220910;20220905;23563;34,99
217;20220829;20220910;20220905;13491;34,99
217;20220828;20220909;20220904;19780;34,99
217;20220828;20220909;20220904;28513;34,99
217;20220828;20220909;20220904;25271;34,99
217;20220828;20220909;20220904;26338;34,99
217;20220828;20220909;20220904;23087;34,99
217;20220828;20220909;20220904;11838;34,99
217;20220828;20220909;20220904;11769;34,99
217;20220828;20220909;20220904;15608;34,99
217;20220828;20220909;20220904;26408;34,99
217;20220827;20220908;20220903;20701;34,99
217;20220827;20220908;20220903;17666;34,99
217;20220827;20220908;20220903;18268;34,99
217;20220827;20220908;20220903;19812;34,99
217;20220827;20220908;20220903;15193;34,99
217;20220827;20220908;20220903;15394;34,99
217;20220827;20220908;20220903;11200;34,99
217;20220827;20220908;20220903;21184;34,99
217;20220826;20220907;20220902;26929;34,99
217;20220826;20220907;20220902;26116;34,99
217;20220826;20220907;20220902;14765;34,99
217;20220826;20220907;20220902;14004;34,99
217;20220826;20220907;20220902;23985;34,99
217;20220826;20220907;20220902;29272;34,99
217;20220826;20220907;20220902;29273;34,99
217;20220826;20220907;20220902;14313;34,99
217;20220826;20220907;20220902;11211;34,99
217;20220825;20220906;20220901;15040;34,99
217;20220825;20220906;20220901;28501;34,99
217;20220825;20220906;20220901;15019;34,99
217;20220825;20220906;20220901;17968;34,99
217;20220825;20220906;20220901;28972;34,99
217;20220825;20220906;20220901;25862;34,99
217;20220824;20220905;20220831;20623;34,99
217;20220824;20220905;20220831;25128;34,99
217;20220823;20220904;20220830;20750;34,99
217;20220823;20220904;20220830;11994;34,99
217;20220823;20220904;20220830;12399;34,99
217;20220823;20220904;20220830;19739;34,99
217;20220822;20220903;20220829;25112;34,99
217;20220822;20220903;20220829;25773;34,99
217;20220821;20220902;20220828;25617;34,99
217;20220821;20220902;20220828;21117;34,99
217;20220821;20220902;20220828;25030;34,99
217;20220821;20220902;20220828;26515;34,99
217;20220820;20220901;20220827;25081;34,99
217;20220820;20220901;20220827;28394;34,99
217;20220820;20220901;20220827;23905;34,99
217;20220821;20220902;20220828;16207;34,99
217;20220820;20220901;20220827;21513;34,99
217;20220820;20220901;20220827;16689;34,99
217;20220819;20220831;20220826;28396;34,99
217;20220819;20220831;20220826;25113;34,99
217;20220819;20220831;20220826;25270;34,99
217;20220819;20220831;20220826;13597;34,99
217;20220819;20220831;20220826;23620;34,99
217;20220819;20220831;20220826;20572;34,99
217;20220819;20220831;20220826;16821;34,99
217;20220819;20220831;20220826;21663;34,99
217;20220818;20220830;20220825;11381;34,99
217;20220819;20220831;20220826;24701;34,99
217;20220819;20220831;20220826;20229;34,99
217;20220819;20220831;20220826;29331;34,99
217;20220819;20220831;20220826;18266;34,99
217;20220818;20220830;20220825;23033;34,99
217;20220818;20220830;20220825;27098;34,99
217;20220818;20220830;20220825;14904;34,99
217;20220818;20220830;20220825;17303;34,99
217;20220818;20220830;20220825;12495;34,99
217;20220817;20220829;20220824;24853;34,99
217;20220817;20220829;20220824;12024;34,99
217;20220817;20220829;20220824;15481;34,99
217;20220816;20220828;20220823;23036;34,99
217;20220816;20220828;20220823;20844;34,99
217;20220816;20220828;20220823;25114;34,99
217;20220816;20220828;20220823;13966;34,99
217;20220816;20220828;20220823;21656;34,99
217;20220816;20220828;20220823;14549;34,99
217;20220816;20220828;20220823;18343;34,99
217;20220816;20220828;20220823;11276;34,99
217;20220816;20220828;20220823;14067;34,99
217;20220816;20220828;20220823;17502;34,99
217;20220815;20220827;20220822;23157;34,99
217;20220815;20220827;20220822;15879;34,99
217;20220815;20220827;20220822;28007;34,99
217;20220815;20220827;20220822;11732;34,99
217;20220815;20220827;20220822;12487;34,99
217;20220814;20220826;20220821;12001;34,99
217;20220814;20220826;20220821;26096;34,99
217;20220814;20220826;20220821;15036;34,99
